100.53076608260969,95.96669584235715,0
102.14873050905541,100.94944921465343,0
98.66289509307042,92.87968403444889,0
95.58560169823795,99.27974834797644,0
89.95571664740866,99.66397392865731,0
103.41459499924322,94.6738358694636,0
101.27427583755406,104.58553567683224,0
97.17827028411914,105.50288677171153,0
98.89151687673746,94.28547996071899,0
103.29584622470458,100.75491166251,0
98.96259033113127,94.72464154532675,0
99.79692904352264,99.28900161432996,0
103.23944268524309,99.15510916031796,0
96.43062367773456,100.1275062615347,0
98.04918993468576,102.03597584263372,0
94.71254107321332,100.29786936429763,0
102.20516229505323,100.84651161286725,0
98.95695469956667,90.87448494200046,0
94.10859660950966,99.4013927758669,0
100.66415192311509,101.21788788124506,0
62.36355810879663,63.70052477016936,1
78.23528009641018,74.78796488028706,1
74.15416707644097,73.89493944153136,1
60.861777848274976,61.48034681206459,1
63.43594651864573,62.95076942603746,1
74.19774597745433,74.01880991581032,1
76.17351679906055,72.73616878053902,1
61.350406496081,62.90177884629826,1
74.75340012074979,74.3240150913945,1
58.81808054896269,61.52985486370489,1
61.7636538904093,60.47556640961698,1
74.52790387092406,76.60946115851857,1
63.59087452016617,65.12601209789965,1
74.58346003141521,72.8346347673823,1
73.73332084853648,71.70204647315356,1
62.83965720606313,64.19033104965243,1
74.94890928569401,73.3893271941684,1
60.87553747351114,62.48543691106591,1
65.56070970735476,60.94956731001225,1
74.76039981640585,72.27273679762965,1
59.722900861193324,60.38738316348431,1
60.96198936615828,62.782186149898834,1
72.06443220749982,74.24986134835073,1
71.34930036691365,75.37171595955053,1
73.51981097494492,70.73542839689553,1
61.0632989064142,63.39798810749754,1
72.13469499034731,75.26740129970567,1
72.7202552283415,74.99097004051114,1
62.90612748805924,60.54437920935968,1
73.22981612403454,77.27512727289376,1
62.18647634044317,61.76264307373915,1
72.21952906461587,71.28413031157086,1
62.99910223943715,60.371840388283715,1
63.91816714846806,63.154134716716804,1
74.12073440565392,72.47090021699799,1
65.54183923192863,62.4195757896013,1
63.912581828735355,63.26882782974202,1
62.00663245418873,61.60171930227616,1
72.34223360625028,72.1896803001709,1
72.53838453848408,77.28252363585548,1
19.846182527303,19.483279128985235,2
20.763250259390414,30.128534657691965,2
21.553552319996086,16.45635271196177,2
21.990235400593242,18.21407880083351,2
20.38128325762742,15.561495815698809,2
30.41512530465469,30.699663690017182,2
26.853839345612794,21.815797930291218,2
17.10463885202059,14.903301049517797,2
23.77908419069677,24.022654643541472,2
20.6387483633162,19.679309599863405,2
16.097665859613947,21.76409121453769,2
24.352154444872028,21.51670169719277,2
19.539039842722413,21.447138616769713,2
26.007492450748106,29.296606097142227,2
27.234209504884223,20.404400895837725,2
27.82532685595486,27.778581282599927,2
28.466960626243292,31.20642769379346,2
16.188386805978467,20.704493760253285,2
17.90334676700795,21.38556854919216,2
17.37631874806722,18.86964243907521,2
30.814138496709162,26.547739853117978,2
17.432187742622112,22.59893290692196,2
17.11105774758755,16.452163735923524,2
17.138479315200605,24.518814307039342,2
22.120454166535005,17.304350349758817,2
16.84480390516317,17.169115280339835,2
30.272026764358735,26.153413686744138,2
27.883103954201836,28.245061529332414,2
14.095028748198253,17.674525659536737,2
16.654683860505976,21.965100948862208,2
23.029291747498647,22.633662045654468,2
27.26831303762172,29.0344923614627,2
16.53169265197542,21.185308774714617,2
28.742120944558444,27.901144642975098,2
22.362940840873648,26.209156937680014,2
28.788070439486805,28.79909765081369,2
14.669380424307354,18.690739553458833,2
27.80836132193341,23.06003247342683,2
20.114104033015515,22.602417056069115,2
21.662852384427826,21.67413904631119,2
